355053 5.136 /home/saulius/struct/cod/hkl/2/2226514.hkl
354088 5.851 /home/saulius/struct/cod/hkl/2/2104672.hkl
353722 5.831 /home/saulius/struct/cod/hkl/2/2220123.hkl
353474 4.900 /home/saulius/struct/cod/hkl/2/2218766.hkl
353406 5.169 /home/saulius/struct/cod/hkl/2/2228392.hkl
352888 6.090 /home/saulius/struct/cod/hkl/2/2225800.hkl
352722 5.235 /home/saulius/struct/cod/hkl/2/2221882.hkl
352568 4.715 /home/saulius/struct/cod/hkl/2/2226460.hkl
351948 5.662 /home/saulius/struct/cod/hkl/2/2017473.hkl
351720 5.348 /home/saulius/struct/cod/hkl/2/2228004.hkl
350962 5.336 /home/saulius/struct/cod/hkl/2/2224011.hkl
349975 5.257 /home/saulius/struct/cod/hkl/2/2220653.hkl
349960 4.958 /home/saulius/struct/cod/hkl/2/2218370.hkl
349304 5.307 /home/saulius/struct/cod/hkl/2/2228537.hkl
348830 5.075 /home/saulius/struct/cod/hkl/2/2103293.hkl
347754 4.974 /home/saulius/struct/cod/hkl/2/2017737.hkl
347512 5.073 /home/saulius/struct/cod/hkl/2/2227429.hkl
347337 5.187 /home/saulius/struct/cod/hkl/2/2222476.hkl
347226 5.304 /home/saulius/struct/cod/hkl/2/2219803.hkl
346642 4.854 /home/saulius/struct/cod/hkl/2/2226052.hkl
346073 5.217 /home/saulius/struct/cod/hkl/2/2104271.hkl
345973 4.912 /home/saulius/struct/cod/hkl/2/2225423.hkl
345645 4.086 /home/saulius/struct/cod/hkl/2/2103845.hkl
345395 4.933 /home/saulius/struct/cod/hkl/2/2227268.hkl
344859 5.090 /home/saulius/struct/cod/hkl/2/2227930.hkl
344744 4.673 /home/saulius/struct/cod/hkl/2/2227077.hkl
344035 5.067 /home/saulius/struct/cod/hkl/2/2227392.hkl
343968 5.217 /home/saulius/struct/cod/hkl/2/2016958.hkl
343603 5.196 /home/saulius/struct/cod/hkl/2/2224298.hkl
343381 4.822 /home/saulius/struct/cod/hkl/2/2017326.hkl
343150 4.914 /home/saulius/struct/cod/hkl/2/2228232.hkl
343017 5.434 /home/saulius/struct/cod/hkl/2/2220387.hkl
342874 5.226 /home/saulius/struct/cod/hkl/2/2222953.hkl
342495 4.679 /home/saulius/struct/cod/hkl/2/2017288.hkl
342493 5.106 /home/saulius/struct/cod/hkl/2/2223730.hkl
340744 4.843 /home/saulius/struct/cod/hkl/2/2103292.hkl
340139 4.658 /home/saulius/struct/cod/hkl/2/2016619.hkl
339788 4.664 /home/saulius/struct/cod/hkl/2/2226432.hkl
339365 5.316 /home/saulius/struct/cod/hkl/2/2016924.hkl
338931 4.828 /home/saulius/struct/cod/hkl/2/2227115.hkl
337966 4.594 /home/saulius/struct/cod/hkl/2/2219276.hkl
337957 5.265 /home/saulius/struct/cod/hkl/2/2226170.hkl
337645 4.803 /home/saulius/struct/cod/hkl/2/2227342.hkl
337160 4.992 /home/saulius/struct/cod/hkl/2/2219159.hkl
337062 4.959 /home/saulius/struct/cod/hkl/2/2229075.hkl
337059 4.431 /home/saulius/struct/cod/hkl/2/2221021.hkl
336833 5.072 /home/saulius/struct/cod/hkl/2/2103291.hkl
336671 4.676 /home/saulius/struct/cod/hkl/2/2228320.hkl
336179 5.014 /home/saulius/struct/cod/hkl/2/2221518.hkl
335943 5.131 /home/saulius/struct/cod/hkl/2/2226821.hkl
334165 4.781 /home/saulius/struct/cod/hkl/2/2225210.hkl
333601 4.776 /home/saulius/struct/cod/hkl/2/2227945.hkl
333349 5.080 /home/saulius/struct/cod/hkl/2/2223989.hkl
332647 5.019 /home/saulius/struct/cod/hkl/2/2220288.hkl
332069 5.622 /home/saulius/struct/cod/hkl/2/2225195.hkl
332030 4.517 /home/saulius/struct/cod/hkl/2/2017446.hkl
332004 5.408 /home/saulius/struct/cod/hkl/2/2228793.hkl
331702 4.939 /home/saulius/struct/cod/hkl/2/2220870.hkl
330751 4.797 /home/saulius/struct/cod/hkl/2/2224511.hkl
330713 4.592 /home/saulius/struct/cod/hkl/2/2104235.hkl
330391 4.829 /home/saulius/struct/cod/hkl/2/2228097.hkl
329955 5.029 /home/saulius/struct/cod/hkl/2/2221881.hkl
329868 5.286 /home/saulius/struct/cod/hkl/2/2225263.hkl
329807 4.545 /home/saulius/struct/cod/hkl/2/2224853.hkl
329417 5.042 /home/saulius/struct/cod/hkl/2/2223471.hkl
328722 4.613 /home/saulius/struct/cod/hkl/2/2227932.hkl
